"GEO_ID","NAME","B01003_001E","B01003_001EA","B01003_001M","B01003_001MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"8600000US75410","ZCTA5 75410","4954","null","687","null",
"8600000US75411","ZCTA5 75411","889","null","297","null",
"8600000US75412","ZCTA5 75412","457","null","199","null",
"8600000US75413","ZCTA5 75413","282","null","110","null",
"8600000US75414","ZCTA5 75414","3416","null","460","null",
"8600000US75415","ZCTA5 75415","240","null","129","null",
"8600000US75416","ZCTA5 75416","3070","null","596","null",
"8600000US75417","ZCTA5 75417","2688","null","310","null",
"8600000US75418","ZCTA5 75418","14571","null","522","null",
"8600000US75420","ZCTA5 75420","1052","null","347","null",
"8600000US75421","ZCTA5 75421","666","null","358","null",
"8600000US75422","ZCTA5 75422","3088","null","434","null",
"8600000US75423","ZCTA5 75423","3110","null","440","null",
"8600000US75424","ZCTA5 75424","3024","null","425","null",
"8600000US75426","ZCTA5 75426","4393","null","259","null",
"8600000US75428","ZCTA5 75428","11371","null","426","null",
"8600000US75431","ZCTA5 75431","2122","null","444","null",
"8600000US75432","ZCTA5 75432","3504","null","242","null",
"8600000US75433","ZCTA5 75433","2808","null","319","null",
"8600000US75435","ZCTA5 75435","944","null","211","null",
"8600000US75436","ZCTA5 75436","2480","null","328","null",
"8600000US75437","ZCTA5 75437","1377","null","254","null",
"8600000US75438","ZCTA5 75438","992","null","193","null",
"8600000US75439","ZCTA5 75439","1035","null","139","null",
"8600000US75440","ZCTA5 75440","6258","null","607","null",
"8600000US75441","ZCTA5 75441","128","null","66","null",
"8600000US75442","ZCTA5 75442","9308","null","852","null",
"8600000US75446","ZCTA5 75446","3178","null","386","null",
"8600000US75447","ZCTA5 75447","1256","null","267","null",
"8600000US75448","ZCTA5 75448","643","null","218","null",
"8600000US75449","ZCTA5 75449","1374","null","264","null",
"8600000US75450","ZCTA5 75450","150","null","103","null",
"8600000US75451","ZCTA5 75451","1163","null","317","null",
"8600000US75452","ZCTA5 75452","4650","null","373","null",
"8600000US75453","ZCTA5 75453","3046","null","550","null",
"8600000US75454","ZCTA5 75454","10467","null","256","null",
"8600000US75455","ZCTA5 75455","28354","null","604","null",
"8600000US75457","ZCTA5 75457","6501","null","455","null",
"8600000US75459","ZCTA5 75459","5156","null","640","null",
"8600000US75460","ZCTA5 75460","23504","null","618","null",
"8600000US75462","ZCTA5 75462","11641","null","871","null",
"8600000US75468","ZCTA5 75468","939","null","276","null",
"8600000US75469","ZCTA5 75469","275","null","100","null",
"8600000US75470","ZCTA5 75470","323","null","209","null",
"8600000US75471","ZCTA5 75471","1531","null","388","null",
"8600000US75472","ZCTA5 75472","4087","null","525","null",
"8600000US75473","ZCTA5 75473","3688","null","478","null",
"8600000US75474","ZCTA5 75474","15017","null","838","null",
"8600000US75475","ZCTA5 75475","148","null","77","null",
"8600000US75476","ZCTA5 75476","1056","null","196","null",
"8600000US75477","ZCTA5 75477","1183","null","322","null",
"8600000US75478","ZCTA5 75478","1120","null","266","null",
"8600000US75479","ZCTA5 75479","1786","null","168","null",
"8600000US75480","ZCTA5 75480","1587","null","416","null",
"8600000US75481","ZCTA5 75481","314","null","81","null",
"8600000US75482","ZCTA5 75482","24984","null","588","null",
"8600000US75486","ZCTA5 75486","2291","null","446","null",
"8600000US75487","ZCTA5 75487","2106","null","428","null",
"8600000US75488","ZCTA5 75488","645","null","172","null",
"8600000US75489","ZCTA5 75489","1032","null","217","null",
"8600000US75490","ZCTA5 75490","2493","null","309","null",
"8600000US75491","ZCTA5 75491","5064","null","538","null",
"8600000US75492","ZCTA5 75492","456","null","142","null",
"8600000US75493","ZCTA5 75493","626","null","203","null",
"8600000US75494","ZCTA5 75494","9940","null","669","null",
"8600000US75495","ZCTA5 75495","8729","null","873","null",
"8600000US75496","ZCTA5 75496","3739","null","535","null",
"8600000US75497","ZCTA5 75497","3907","null","582","null",
"8600000US75501","ZCTA5 75501","36094","null","1268","null",
"8600000US75503","ZCTA5 75503","25517","null","1217","null",
"8600000US75550","ZCTA5 75550","681","null","190","null",
"8600000US75551","ZCTA5 75551","11251","null","907","null",
"8600000US75554","ZCTA5 75554","2131","null","428","null",
"8600000US75555","ZCTA5 75555","1579","null","348","null",
"8600000US75556","ZCTA5 75556","1214","null","403","null",
"8600000US75558","ZCTA5 75558","1582","null","472","null",
"8600000US75559","ZCTA5 75559","5122","null","460","null",
"8600000US75560","ZCTA5 75560","1002","null","252","null",
"8600000US75561","ZCTA5 75561","4939","null","388","null",
"8600000US75562","ZCTA5 75562","104","null","99","null",
"8600000US75563","ZCTA5 75563","4528","null","501","null",
"8600000US75565","ZCTA5 75565","206","null","113","null",
"8600000US75566","ZCTA5 75566","756","null","245","null",
"8600000US75567","ZCTA5 75567","4824","null","740","null",
"8600000US75568","ZCTA5 75568","2238","null","352","null",
"8600000US75569","ZCTA5 75569","3464","null","15","null",
"8600000US75570","ZCTA5 75570","11071","null","670","null",
"8600000US75571","ZCTA5 75571","3134","null","484","null",
"8600000US75572","ZCTA5 75572","3896","null","614","null",
"8600000US75573","ZCTA5 75573","115","null","96","null",
"8600000US75574","ZCTA5 75574","1659","null","250","null",
"8600000US75601","ZCTA5 75601","15719","null","1159","null",
"8600000US75602","ZCTA5 75602","21655","null","1423","null",
"8600000US75603","ZCTA5 75603","6100","null","796","null",
"8600000US75604","ZCTA5 75604","31027","null","1499","null",
"8600000US75605","ZCTA5 75605","30501","null","1313","null",
"8600000US75630","ZCTA5 75630","2370","null","419","null",
"8600000US75631","ZCTA5 75631","3248","null","335","null",
"8600000US75633","ZCTA5 75633","13161","null","624","null",
"8600000US75638","ZCTA5 75638","5505","null","560","null",
"8600000US75639","ZCTA5 75639","2926","null","680","null",
"8600000US75640","ZCTA5 75640","4859","null","719","null",
"8600000US75641","ZCTA5 75641","89","null","56","null",
"8600000US75642","ZCTA5 75642","48","null","47","null",
"8600000US75643","ZCTA5 75643","2253","null","361","null",
"8600000US75644","ZCTA5 75644","13427","null","825","null",
"8600000US75645","ZCTA5 75645","10797","null","986","null",
"8600000US75647","ZCTA5 75647","13712","null","1012","null",
"8600000US75650","ZCTA5 75650","9837","null","802","null",
"8600000US75651","ZCTA5 75651","2100","null","489","null",
"8600000US75652","ZCTA5 75652","16223","null","856","null",
"8600000US75654","ZCTA5 75654","12664","null","906","null",
"8600000US75656","ZCTA5 75656","4331","null","571","null",
"8600000US75657","ZCTA5 75657","7261","null","443","null",
"8600000US75661","ZCTA5 75661","3094","null","931","null",
"8600000US75662","ZCTA5 75662","24976","null","1051","null",
"8600000US75667","ZCTA5 75667","1193","null","276","null",
"8600000US75668","ZCTA5 75668","2371","null","488","null",
"8600000US75669","ZCTA5 75669","762","null","237","null",
"8600000US75670","ZCTA5 75670","17539","null","876","null",
"8600000US75672","ZCTA5 75672","16351","null","996","null",
"8600000US75681","ZCTA5 75681","2128","null","297","null",
"8600000US75682","ZCTA5 75682","578","null","230","null",
"8600000US75683","ZCTA5 75683","3709","null","652","null",
"8600000US75684","ZCTA5 75684","7894","null","941","null",
"8600000US75686","ZCTA5 75686","13184","null","440","null",
"8600000US75691","ZCTA5 75691","4320","null","647","null",
"8600000US75692","ZCTA5 75692","4414","null","590","null",
"8600000US75693","ZCTA5 75693","7076","null","352","null",
"8600000US75701","ZCTA5 75701","35858","null","1185","null",
"8600000US75702","ZCTA5 75702","27698","null","1410","null",
"8600000US75703","ZCTA5 75703","42777","null","1763","null",
"8600000US75704","ZCTA5 75704","10199","null","1461","null",
"8600000US75705","ZCTA5 75705","2762","null","680","null",
"8600000US75706","ZCTA5 75706","10449","null","1453","null",
"8600000US75707","ZCTA5 75707","14232","null","1325","null",
"8600000US75708","ZCTA5 75708","7698","null","1135","null",
"8600000US75709","ZCTA5 75709","4731","null","766","null",
"8600000US75750","ZCTA5 75750","3766","null","690","null",
"8600000US75751","ZCTA5 75751","17084","null","766","null",
"8600000US75752","ZCTA5 75752","6998","null","728","null",
"8600000US75754","ZCTA5 75754","6627","null","832","null",
"8600000US75755","ZCTA5 75755","5178","null","673","null",
"8600000US75756","ZCTA5 75756","4450","null","588","null",
"8600000US75757","ZCTA5 75757","12802","null","1209","null",
"8600000US75758","ZCTA5 75758","8739","null","808","null",
"8600000US75759","ZCTA5 75759","54","null","39","null",
"8600000US75760","ZCTA5 75760","2066","null","411","null",
"8600000US75762","ZCTA5 75762","12412","null","1101","null",
"8600000US75763","ZCTA5 75763","6247","null","659","null",
"8600000US75764","ZCTA5 75764","187","null","73","null",
"8600000US75765","ZCTA5 75765","7157","null","475","null",
"8600000US75766","ZCTA5 75766","26925","null","839","null",
"8600000US75770","ZCTA5 75770","2925","null","499","null",
"8600000US75771","ZCTA5 75771","21310","null","1368","null",
"8600000US75773","ZCTA5 75773","14523","null","797","null",
"8600000US75778","ZCTA5 75778","2947","null","528","null",
"8600000US75779","ZCTA5 75779","128","null","126","null",
"8600000US75780","ZCTA5 75780","216","null","130","null",
"8600000US75783","ZCTA5 75783","7942","null","709","null",
"8600000US75784","ZCTA5 75784","774","null","178","null",
"8600000US75785","ZCTA5 75785","11357","null","614","null",
"8600000US75788","ZCTA5 75788","23","null","36","null",
"8600000US75789","ZCTA5 75789","7806","null","792","null",
"8600000US75790","ZCTA5 75790","3864","null","344","null",
"8600000US75791","ZCTA5 75791","13562","null","847","null",
"8600000US75792","ZCTA5 75792","3002","null","871","null",
"8600000US75801","ZCTA5 75801","16244","null","1217","null",
"8600000US75803","ZCTA5 75803","21928","null","1299","null",
"8600000US75831","ZCTA5 75831","5529","null","693","null",
"8600000US75832","ZCTA5 75832","107","null","177","null",
"8600000US75833","ZCTA5 75833","2944","null","462","null",
"8600000US75835","ZCTA5 75835","11086","null","428","null",
"8600000US75838","ZCTA5 75838","639","null","259","null",
"8600000US75839","ZCTA5 75839","5927","null","823","null",
"8600000US75840","ZCTA5 75840","6340","null","544","null",
"8600000US75844","ZCTA5 75844","5968","null","481","null",
"8600000US75845","ZCTA5 75845","2926","null","379","null",
"8600000US75846","ZCTA5 75846","2957","null","623","null",
"8600000US75847","ZCTA5 75847","1843","null","308","null",
"8600000US75848","ZCTA5 75848","137","null","75","null",
"8600000US75849","ZCTA5 75849","67","null","32","null",
"8600000US75850","ZCTA5 75850","796","null","335","null",
"8600000US75851","ZCTA5 75851","4954","null","389","null",
"8600000US75852","ZCTA5 75852","4017","null","435","null",
"8600000US75853","ZCTA5 75853","466","null","156","null",
"8600000US75855","ZCTA5 75855","3078","null","508","null",
"8600000US75856","ZCTA5 75856","215","null","168","null",
"8600000US75858","ZCTA5 75858","0","null","14","null",
"8600000US75859","ZCTA5 75859","2134","null","419","null",
"8600000US75860","ZCTA5 75860","6516","null","393","null",
"8600000US75861","ZCTA5 75861","9126","null","633","null",
"8600000US75862","ZCTA5 75862","10176","null","377","null",
"8600000US75901","ZCTA5 75901","30429","null","1130","null",
"8600000US75904","ZCTA5 75904","34406","null","1222","null",
"8600000US75925","ZCTA5 75925","4002","null","438","null",
"8600000US75926","ZCTA5 75926","1151","null","225","null",
"8600000US75928","ZCTA5 75928","1198","null","449","null",
"8600000US75929","ZCTA5 75929","1649","null","403","null",
"8600000US75930","ZCTA5 75930","1779","null","406","null",
"8600000US75931","ZCTA5 75931","2203","null","489","null",
"8600000US75932","ZCTA5 75932","1743","null","378","null",
"8600000US75933","ZCTA5 75933","1158","null","325","null",
"8600000US75934","ZCTA5 75934","219","null","151","null",
"8600000US75935","ZCTA5 75935","13648","null","700","null",
"8600000US75936","ZCTA5 75936","1128","null","264","null",
"8600000US75937","ZCTA5 75937","891","null","185","null",
"8600000US75938","ZCTA5 75938","2585","null","423","null",
"8600000US75939","ZCTA5 75939","5260","null","583","null",
"8600000US75941","ZCTA5 75941","8465","null","505","null",
"8600000US75942","ZCTA5 75942","229","null","249","null",
"8600000US75943","ZCTA5 75943","1442","null","399","null",
"8600000US75944","ZCTA5 75944","1100","null","224","null",
"8600000US75946","ZCTA5 75946","3744","null","543","null",
"8600000US75948","ZCTA5 75948","6268","null","389","null",
"8600000US75949","ZCTA5 75949","8225","null","717","null",
"8600000US75951","ZCTA5 75951","15859","null","865","null",
"8600000US75954","ZCTA5 75954","2466","null","385","null",
"8600000US75956","ZCTA5 75956","8937","null","1012","null",
"8600000US75959","ZCTA5 75959","994","null","334","null",
"8600000US75960","ZCTA5 75960","653","null","351","null",
"8600000US75961","ZCTA5 75961","16004","null","1085","null",
"8600000US75962","ZCTA5 75962","3242","null","362","null",
"8600000US75964","ZCTA5 75964","19811","null","1079","null",
"8600000US75965","ZCTA5 75965","17907","null","948","null",
"8600000US75966","ZCTA5 75966","4920","null","486","null",
"8600000US75968","ZCTA5 75968","1635","null","327","null",
"8600000US75969","ZCTA5 75969","3854","null","526","null",
"8600000US75972","ZCTA5 75972","6169","null","393","null",
"8600000US75973","ZCTA5 75973","2828","null","350","null",
"8600000US75974","ZCTA5 75974","3410","null","556","null",
"8600000US75975","ZCTA5 75975","4031","null","532","null",
"8600000US75976","ZCTA5 75976","778","null","178","null",
"8600000US75977","ZCTA5 75977","291","null","130","null",
"8600000US75978","ZCTA5 75978","134","null","97","null",
"8600000US75979","ZCTA5 75979","12228","null","698","null",
"8600000US75980","ZCTA5 75980","2254","null","352","null",
"8600000US76001","ZCTA5 76001","33748","null","1781","null",
"8600000US76002","ZCTA5 76002","36460","null","2762","null",
"8600000US76006","ZCTA5 76006","24684","null","1098","null",
"8600000US76008","ZCTA5 76008","19338","null","1113","null",
"8600000US76009","ZCTA5 76009","20417","null","1088","null",
"8600000US76010","ZCTA5 76010","60097","null","1977","null",
"8600000US76011","ZCTA5 76011","22622","null","1110","null",
"8600000US76012","ZCTA5 76012","25719","null","1214","null",
"8600000US76013","ZCTA5 76013","34203","null","1211","null",
"8600000US76014","ZCTA5 76014","35096","null","1661","null",
"8600000US76015","ZCTA5 76015","16961","null","972","null",
"8600000US76016","ZCTA5 76016","32026","null","1022","null",
"8600000US76017","ZCTA5 76017","47499","null","1584","null",
"8600000US76018","ZCTA5 76018","31200","null","2501","null",
"8600000US76020","ZCTA5 76020","29131","null","1441","null",
"8600000US76021","ZCTA5 76021","35794","null","662","null",
"8600000US76022","ZCTA5 76022","13495","null","662","null",
"8600000US76023","ZCTA5 76023","6909","null","759","null",
"8600000US76028","ZCTA5 76028","70507","null","1624","null",
"8600000US76031","ZCTA5 76031","17668","null","1225","null",
"8600000US76033","ZCTA5 76033","26081","null","641","null",
"8600000US76034","ZCTA5 76034","26418","null","111","null",
"8600000US76035","ZCTA5 76035","2211","null","572","null",
"8600000US76036","ZCTA5 76036","27056","null","1252","null",
"8600000US76039","ZCTA5 76039","36087","null","999","null",
"8600000US76040","ZCTA5 76040","31519","null","1389","null",
"8600000US76041","ZCTA5 76041","395","null","185","null",
"8600000US76043","ZCTA5 76043","7440","null","468","null",
"8600000US76044","ZCTA5 76044","4401","null","428","null",
"8600000US76048","ZCTA5 76048","24822","null","1107","null",
"8600000US76049","ZCTA5 76049","29698","null","1143","null",
"8600000US76050","ZCTA5 76050","6212","null","771","null",
"8600000US76051","ZCTA5 76051","53291","null","128","null",
"8600000US76052","ZCTA5 76052","22290","null","2155","null",
"8600000US76053","ZCTA5 76053","30765","null","1110","null",
"8600000US76054","ZCTA5 76054","12280","null","714","null",
"8600000US76055","ZCTA5 76055","2811","null","337","null",
"8600000US76058","ZCTA5 76058","19904","null","1019","null",
"8600000US76059","ZCTA5 76059","5601","null","276","null",
"8600000US76060","ZCTA5 76060","8468","null","304","null",
"8600000US76061","ZCTA5 76061","37","null","62","null",
"8600000US76063","ZCTA5 76063","73216","null","1140","null",
"8600000US76064","ZCTA5 76064","1818","null","458","null",
"8600000US76065","ZCTA5 76065","37090","null","827","null",
"8600000US76066","ZCTA5 76066","2621","null","633","null",
"8600000US76067","ZCTA5 76067","20309","null","627","null",
"8600000US76070","ZCTA5 76070","895","null","414","null",
"8600000US76071","ZCTA5 76071","4589","null","591","null",
"8600000US76073","ZCTA5 76073","5656","null","651","null",
"8600000US76077","ZCTA5 76077","355","null","198","null",
"8600000US76078","ZCTA5 76078","10247","null","797","null",
"8600000US76082","ZCTA5 76082","20194","null","1322","null",
"8600000US76084","ZCTA5 76084","9109","null","773","null",
"8600000US76085","ZCTA5 76085","11014","null","986","null",
"8600000US76086","ZCTA5 76086","23699","null","1002","null",
"8600000US76087","ZCTA5 76087","27760","null","1615","null",
"8600000US76088","ZCTA5 76088","11907","null","1025","null",
"8600000US76092","ZCTA5 76092","31424","null","210","null",
"8600000US76093","ZCTA5 76093","1792","null","407","null",
"8600000US76102","ZCTA5 76102","9282","null","616","null",
"8600000US76103","ZCTA5 76103","15486","null","1050","null",
"8600000US76104","ZCTA5 76104","18344","null","1176","null",
"8600000US76105","ZCTA5 76105","22179","null","1272","null",
"8600000US76106","ZCTA5 76106","39900","null","2076","null",
"8600000US76107","ZCTA5 76107","30168","null","1239","null",
"8600000US76108","ZCTA5 76108","43169","null","1368","null",
"8600000US76109","ZCTA5 76109","23220","null","1111","null",
"8600000US76110","ZCTA5 76110","31926","null","1398","null",
"8600000US76111","ZCTA5 76111","22531","null","1122","null",
"8600000US76112","ZCTA5 76112","42572","null","1727","null",
"8600000US76114","ZCTA5 76114","26563","null","918","null",
"8600000US76115","ZCTA5 76115","21319","null","1398","null",
"8600000US76116","ZCTA5 76116","50506","null","2089","null",
"8600000US76117","ZCTA5 76117","31068","null","1165","null",
"8600000US76118","ZCTA5 76118","16378","null","755","null",
"8600000US76119","ZCTA5 76119","52070","null","2046","null",
"8600000US76120","ZCTA5 76120","18125","null","1517","null",
"8600000US76123","ZCTA5 76123","36245","null","2022","null",
"8600000US76126","ZCTA5 76126","23450","null","841","null",
"8600000US76127","ZCTA5 76127","1946","null","293","null",
"8600000US76129","ZCTA5 76129","2519","null","226","null",
"8600000US76131","ZCTA5 76131","43542","null","2666","null",
"8600000US76132","ZCTA5 76132","27243","null","959","null",
"8600000US76133","ZCTA5 76133","51505","null","1863","null",
"8600000US76134","ZCTA5 76134","26151","null","1434","null",
"8600000US76135","ZCTA5 76135","21973","null","1412","null",
"8600000US76137","ZCTA5 76137","60385","null","1572","null",
"8600000US76140","ZCTA5 76140","30723","null","1526","null",
"8600000US76148","ZCTA5 76148","23993","null","909","null",
"8600000US76155","ZCTA5 76155","5813","null","444","null",
"8600000US76164","ZCTA5 76164","15488","null","1172","null",
"8600000US76177","ZCTA5 76177","11695","null","1407","null",
"8600000US76179","ZCTA5 76179","65496","null","2303","null",
"8600000US76180","ZCTA5 76180","37524","null","885","null",
"8600000US76182","ZCTA5 76182","31046","null","724","null",
"8600000US76201","ZCTA5 76201","28601","null","1098","null",
"8600000US76205","ZCTA5 76205","21326","null","1406","null",
"8600000US76207","ZCTA5 76207","14588","null","972","null",
"8600000US76208","ZCTA5 76208","24621","null","1441","null",
"8600000US76209","ZCTA5 76209","25689","null","1535","null",
"8600000US76210","ZCTA5 76210","45474","null","1387","null",
"8600000US76225","ZCTA5 76225","2857","null","386","null",
"8600000US76226","ZCTA5 76226","26761","null","1118","null",
"8600000US76227","ZCTA5 76227","34036","null","1093","null",
"8600000US76228","ZCTA5 76228","994","null","163","null",
"8600000US76230","ZCTA5 76230","9896","null","525","null",
"8600000US76233","ZCTA5 76233","3294","null","468","null",
"8600000US76234","ZCTA5 76234","16630","null","880","null",
"8600000US76238","ZCTA5 76238","324","null","128","null",
"8600000US76239","ZCTA5 76239","1087","null","202","null",
"8600000US76240","ZCTA5 76240","28010","null","695","null",
"8600000US76244","ZCTA5 76244","77496","null","3053","null",
"8600000US76245","ZCTA5 76245","1569","null","367","null",
"8600000US76247","ZCTA5 76247","13601","null","971","null",
"8600000US76248","ZCTA5 76248","39665","null","650","null",
"8600000US76249","ZCTA5 76249","8317","null","602","null",
"8600000US76250","ZCTA5 76250","1157","null","227","null",
"8600000US76251","ZCTA5 76251","779","null","183","null",
"8600000US76252","ZCTA5 76252","2624","null","271","null",
"8600000US76253","ZCTA5 76253","291","null","145","null",
"8600000US76255","ZCTA5 76255","5311","null","278","null",
"8600000US76258","ZCTA5 76258","7010","null","385","null",
"8600000US76259","ZCTA5 76259","6045","null","768","null",
"8600000US76261","ZCTA5 76261","285","null","102","null",
"8600000US76262","ZCTA5 76262","39425","null","1542","null",
"8600000US76263","ZCTA5 76263","46","null","42","null",
"8600000US76264","ZCTA5 76264","1513","null","417","null",
"8600000US76265","ZCTA5 76265","1472","null","235","null",
"8600000US76266","ZCTA5 76266","16112","null","732","null",
"8600000US76268","ZCTA5 76268","232","null","149","null",
"8600000US76270","ZCTA5 76270","1958","null","373","null",
"8600000US76271","ZCTA5 76271","1792","null","523","null",
"8600000US76272","ZCTA5 76272","4116","null","550","null",
"8600000US76273","ZCTA5 76273","9806","null","894","null",
"8600000US76301","ZCTA5 76301","14757","null","778","null",
"8600000US76302","ZCTA5 76302","13482","null","750","null",
"8600000US76305","ZCTA5 76305","4261","null","449","null",
"8600000US76306","ZCTA5 76306","14980","null","795","null",
"8600000US76308","ZCTA5 76308","19493","null","1006","null",
"8600000US76309","ZCTA5 76309","12991","null","745","null",
"8600000US76310","ZCTA5 76310","19187","null","849","null",
"8600000US76311","ZCTA5 76311","8987","null","852","null",
"8600000US76351","ZCTA5 76351","2068","null","227","null",
"8600000US76354","ZCTA5 76354","12114","null","338","null",
"8600000US76357","ZCTA5 76357","569","null","159","null",
"8600000US76360","ZCTA5 76360","3545","null","306","null",
"8600000US76363","ZCTA5 76363","534","null","157","null",
"8600000US76364","ZCTA5 76364","174","null","78","null",
"8600000US76365","ZCTA5 76365","4688","null","206","null",
"8600000US76366","ZCTA5 76366","1903","null","242","null",
"8600000US76367","ZCTA5 76367","14247","null","829","null",
"8600000US76370","ZCTA5 76370","232","null","116","null",
"8600000US76371","ZCTA5 76371","1367","null","187","null",
"8600000US76372","ZCTA5 76372","1166","null","237","null",
"8600000US76373","ZCTA5 76373","153","null","57","null",
"8600000US76374","ZCTA5 76374","3858","null","275","null",
"8600000US76377","ZCTA5 76377","555","null","153","null",
"8600000US76379","ZCTA5 76379","590","null","166","null",
"8600000US76380","ZCTA5 76380","3630","null","40","null",
"8600000US76384","ZCTA5 76384","12179","null","174","null",
"8600000US76388","ZCTA5 76388","235","null","63","null",
"8600000US76389","ZCTA5 76389","1257","null","216","null",
"8600000US76401","ZCTA5 76401","30003","null","778","null",
"8600000US76402","ZCTA5 76402","953","null","222","null",
"8600000US76424","ZCTA5 76424","8721","null","337","null",
"8600000US76426","ZCTA5 76426","12351","null","670","null",
"8600000US76427","ZCTA5 76427","859","null","174","null",
"8600000US76429","ZCTA5 76429","133","null","81","null",
"8600000US76430","ZCTA5 76430","2288","null","186","null",
"8600000US76431","ZCTA5 76431","3630","null","580","null",
"8600000US76432","ZCTA5 76432","1314","null","311","null",
"8600000US76433","ZCTA5 76433","1796","null","343","null",
"8600000US76435","ZCTA5 76435","512","null","127","null",
"8600000US76436","ZCTA5 76436","227","null","100","null",
"8600000US76437","ZCTA5 76437","5818","null","506","null",
"8600000US76442","ZCTA5 76442","7909","null","482","null",
"8600000US76443","ZCTA5 76443","1914","null","323","null",
"8600000US76444","ZCTA5 76444","3339","null","354","null",
"8600000US76445","ZCTA5 76445","292","null","170","null",
"8600000US76446","ZCTA5 76446","7709","null","763","null",
"8600000US76448","ZCTA5 76448","5196","null","518","null",
"8600000US76449","ZCTA5 76449","2430","null","326","null",
"8600000US76450","ZCTA5 76450","13112","null","419","null",
"8600000US76452","ZCTA5 76452","99","null","104","null",
"8600000US76453","ZCTA5 76453","1295","null","227","null",
"8600000US76454","ZCTA5 76454","1870","null","355","null",
"8600000US76455","ZCTA5 76455","1009","null","168","null",
"8600000US76457","ZCTA5 76457","4013","null","445","null",
"8600000US76458","ZCTA5 76458","6111","null","219","null",
"8600000US76459","ZCTA5 76459","270","null","107","null",
"8600000US76460","ZCTA5 76460","233","null","118","null",
"8600000US76462","ZCTA5 76462","3762","null","740","null",
"8600000US76463","ZCTA5 76463","412","null","99","null",
"8600000US76464","ZCTA5 76464","505","null","113","null",
"8600000US76466","ZCTA5 76466","149","null","168","null",
"8600000US76469","ZCTA5 76469","93","null","44","null",
"8600000US76470","ZCTA5 76470","3580","null","429","null",
"8600000US76471","ZCTA5 76471","1785","null","327","null",
"8600000US76472","ZCTA5 76472","1761","null","482","null",
"8600000US76474","ZCTA5 76474","171","null","71","null",
"8600000US76475","ZCTA5 76475","956","null","213","null",
"8600000US76476","ZCTA5 76476","2628","null","494","null",
"8600000US76481","ZCTA5 76481","189","null","214","null",
"8600000US76483","ZCTA5 76483","932","null","116","null",
"8600000US76484","ZCTA5 76484","916","null","276","null",
"8600000US76486","ZCTA5 76486","1125","null","248","null",
"8600000US76487","ZCTA5 76487","3058","null","649","null",
"8600000US76490","ZCTA5 76490","90","null","72","null",
"8600000US76491","ZCTA5 76491","347","null","85","null",
"8600000US76501","ZCTA5 76501","16710","null","921","null",
"8600000US76502","ZCTA5 76502","42103","null","1383","null",
"8600000US76504","ZCTA5 76504","23756","null","1180","null",
"8600000US76508","ZCTA5 76508","7","null","10","null",
"8600000US76511","ZCTA5 76511","2505","null","524","null",
"8600000US76513","ZCTA5 76513","39411","null","1428","null",
"8600000US76518","ZCTA5 76518","1880","null","451","null",
"8600000US76519","ZCTA5 76519","487","null","397","null",
"8600000US76520","ZCTA5 76520","7722","null","462","null",
"8600000US76522","ZCTA5 76522","36560","null","602","null",
"8600000US76523","ZCTA5 76523","0","null","14","null",
"8600000US76524","ZCTA5 76524","3042","null","388","null",
"8600000US76525","ZCTA5 76525","1098","null","213","null",
"8600000US76527","ZCTA5 76527","2969","null","492","null",
"8600000US76528","ZCTA5 76528","17284","null","687","null",
"8600000US76530","ZCTA5 76530","1874","null","290","null",
"8600000US76531","ZCTA5 76531","4728","null","293","null",
"8600000US76534","ZCTA5 76534","3046","null","448","null",
"8600000US76537","ZCTA5 76537","5782","null","567","null",
"8600000US76538","ZCTA5 76538","1025","null","300","null",
"8600000US76539","ZCTA5 76539","8608","null","844","null",
"8600000US76541","ZCTA5 76541","17691","null","1057","null",
"8600000US76542","ZCTA5 76542","51405","null","1831","null",
"8600000US76543","ZCTA5 76543","30268","null","1143","null",
"8600000US76544","ZCTA5 76544","23834","null","1237","null",
"8600000US76548","ZCTA5 76548","30510","null","381","null",
"8600000US76549","ZCTA5 76549","52012","null","2187","null",
"8600000US76550","ZCTA5 76550","13412","null","544","null",
"8600000US76554","ZCTA5 76554","2380","null","432","null",
"8600000US76556","ZCTA5 76556","1494","null","244","null",
"8600000US76557","ZCTA5 76557","5331","null","712","null",
"8600000US76559","ZCTA5 76559","6211","null","318","null",
"8600000US76561","ZCTA5 76561","1030","null","229","null",
"8600000US76565","ZCTA5 76565","138","null","90","null",
"8600000US76566","ZCTA5 76566","242","null","104","null",
"8600000US76567","ZCTA5 76567","9161","null","496","null",
"8600000US76569","ZCTA5 76569","2681","null","358","null",
"8600000US76570","ZCTA5 76570","2700","null","321","null",
"8600000US76571","ZCTA5 76571","8630","null","704","null",
"8600000US76573","ZCTA5 76573","29","null","38","null",
"8600000US76574","ZCTA5 76574","19161","null","391","null",
"8600000US76577","ZCTA5 76577","3187","null","423","null",
"8600000US76578","ZCTA5 76578","1482","null","262","null",
"8600000US76579","ZCTA5 76579","5223","null","620","null",
"8600000US76596","ZCTA5 76596","1250","null","126","null",
"8600000US76597","ZCTA5 76597","2657","null","258","null",
"8600000US76598","ZCTA5 76598","479","null","104","null",
"8600000US76599","ZCTA5 76599","2339","null","183","null",
"8600000US76621","ZCTA5 76621","867","null","126","null",
"8600000US76622","ZCTA5 76622","1160","null","247","null",
